match_id,GoalScorer,OG,TeamScoredStatus,Assist,AssistType,Penalty,Season,TeamScored,TeamConceded,goal_id,is_assisted,goal_type
2019251,John Antwi,False,Home,Mohamed Farouk,Pass,False,2019-2020,Pyramids FC,Harras Hodoud,20192511,True,Open Play
2019252,Mahmoud Alaa,False,Home,Zizo,Corner,False,2019-2020,Zamalek,Tanta SC,20192521,True,Open Play
2019252,Mahmoud Alaa,False,Home,Mahmoud El Wensh,Penalty,True,2019-2020,Zamalek,Tanta SC,20192522,True,Penalty
2019252,Mahmoud Masoud,False,Away,Ahmed Elalfi,Corner,False,2019-2020,Tanta SC,Zamalek,20192523,True,Open Play
2019252,Emam Ashour,False,Home,Achraf Bencharki,Free kick,False,2019-2020,Zamalek,Tanta SC,20192524,True,Open Play
2019253,Amr El Solia,False,Away,Walid Soliman,Penalty,True,2019-2020,Ahly SC,FC Masr,20192531,True,Penalty
2019253,Kahraba,False,Away,Junior Ajayi,Cross,False,2019-2020,Ahly SC,FC Masr,20192532,True,Open Play
2019253,Junior Ajayi,False,Away,,Cross,False,2019-2020,Ahly SC,FC Masr,20192533,False,Open Play
2019255,Muftah Taktak,False,Home,Mahmoud Wadi,Pass,False,2019-2020,El Masry,Entag El Harby,20192551,True,Open Play
2019255,Mohamed Bazoka,False,Away,Ahmed Dowidar,Cross,False,2019-2020,Entag El Harby,El Masry,20192552,True,Open Play
2019255,Hassan Ali,False,Home,Austin Amutu,Penalty,True,2019-2020,El Masry,Entag El Harby,20192553,True,Penalty
2019255,Basem Morsy,False,Away,Amr Moussa,Handball,True,2019-2020,Entag El Harby,El Masry,20192554,True,Penalty
2019256,Mahmoud Naim,True,Home,Amoory,Header,False,2019-2020,El Gouna,Aswan SC,20192561,True,Own Goal
2019257,Tarek Taha,False,Away,,Free kick,False,2019-2020,Pyramids FC,Ismaily,20192571,False,Open Play
2019257,Mohamed Farouk,False,Away,Abdallah El Said,Pass,False,2019-2020,Pyramids FC,Ismaily,20192572,True,Open Play
2019257,Nabil Dunga,False,Away,Ibrahim Hassan,Pass,False,2019-2020,Pyramids FC,Ismaily,20192573,True,Open Play
2019257,Mohamed Makhlouf,False,Home,Mohamed Sadek,Pass,False,2019-2020,Ismaily,Pyramids FC,20192574,True,Open Play
2019259,Mido Gaber,False,Home,,Penalty,False,2019-2020,El Makasa,El Mokawloon,20192591,False,Open Play
2019260,Ahmed Ali,False,Away,Omar Saviola,Pass,False,2019-2020,Enppi SC,Ittihad Alex,20192601,True,Open Play
2019260,Ahmed Ali,False,Away,Ramy Sabry,Header,False,2019-2020,Enppi SC,Ittihad Alex,20192602,True,Open Play
2019261,Amr El Solia,False,Away,Afsha,Header,False,2019-2020,Ahly SC,Tanta SC,20192611,True,Open Play
2019262,Walter Bwalya,False,Away,Amoory,Cross,False,2019-2020,El Gouna,Zamalek,20192621,True,Open Play
2019262,Zizo,False,Home,,Penalty,False,2019-2020,Zamalek,El Gouna,20192622,False,Open Play
2019262,Youssef Obama,False,Home,,Penalty,False,2019-2020,Zamalek,El Gouna,20192623,False,Open Play
2019262,Mahmoud Alaa,False,Home,Zizo,Penalty,True,2019-2020,Zamalek,El Gouna,20192624,True,Penalty
2019262,Walter Bwalya,False,Away,Islam Mohareb,Header,False,2019-2020,El Gouna,Zamalek,20192625,True,Open Play
2019262,Louay Wael,False,Away,Joseph Ngwem,Free kick,False,2019-2020,El Gouna,Zamalek,20192626,True,Open Play
2019262,Mahmoud Alaa,False,Home,Abdallah Gomaa,Penalty,True,2019-2020,Zamalek,El Gouna,20192627,True,Penalty
2019263,Hossam Hassan,False,Home,Nasser Maher,Pass,False,2019-2020,Smouha,Harras Hodoud,20192631,True,Open Play
2019263,Nasser Maher,False,Home,Islam Gamal,Pass,False,2019-2020,Smouha,Harras Hodoud,20192632,True,Open Play
2019264,Ahmed Madbouli,False,Away,Mohamed El Shami,Pass,False,2019-2020,Ismaily,Talaea El Gaish,20192641,True,Open Play
2019265,Rafik Kabou,False,Away,Riga,Pass,False,2019-2020,Wadi Degla,Entag El Harby,20192651,True,Open Play
2019265,Mohamed Helal,False,Away,Riga,Penalty,True,2019-2020,Wadi Degla,Entag El Harby,20192652,True,Penalty
2019265,Rafik Kabou,False,Away,Mohamed Abdelaati,Pass,False,2019-2020,Wadi Degla,Entag El Harby,20192653,True,Open Play
2019265,Rafik Kabou,False,Away,Riga,Pass,False,2019-2020,Wadi Degla,Entag El Harby,20192654,True,Open Play
2019265,Fadel Sherif,False,Home,Ahmed Shedid Kenawi,Pass,False,2019-2020,Entag El Harby,Wadi Degla,20192655,True,Open Play
2019266,Omar Kamal,False,Away,Mahmoud Wadi,Pass,False,2019-2020,El Masry,Aswan SC,20192661,True,Open Play
2019267,Luis Hinestroza,False,Home,Seifeddine Jaziri,Pass,False,2019-2020,El Mokawloon,FC Masr,20192671,True,Open Play
2019267,Seifeddine Jaziri,False,Home,,Cross,False,2019-2020,El Mokawloon,FC Masr,20192672,False,Open Play
2019267,Mohamed Magli,False,Home,Shokry Naguib,Pass,False,2019-2020,El Mokawloon,FC Masr,20192673,True,Open Play
2019267,Luis Hinestroza,False,Home,Seifeddine Jaziri,Pass,False,2019-2020,El Mokawloon,FC Masr,20192674,True,Open Play
2019267,Seifeddine Jaziri,False,Home,Abdelrahman Farouk,Cross,False,2019-2020,El Mokawloon,FC Masr,20192675,True,Open Play
2019267,Mohamed Salem,False,Home,Luis Hinestroza,Pass,False,2019-2020,El Mokawloon,FC Masr,20192676,True,Open Play
2019268,Mahmoud Kaoud,False,Home,Mohamed Sherif,Cross,False,2019-2020,Enppi SC,El Makasa,20192681,True,Open Play
2019269,John Antwi,False,Home,Ibrahim Hassan,Cross,False,2019-2020,Pyramids FC,Ittihad Alex,20192691,True,Open Play
2019270,Walter Bwalya,False,Home,Joseph Ngwem,Cross,False,2019-2020,El Gouna,Tanta SC,20192701,True,Open Play
2019270,Walter Bwalya,False,Home,Joseph Ngwem,Corner,False,2019-2020,El Gouna,Tanta SC,20192702,True,Open Play
2019271,Mahmoud Alaa,False,Away,Ahmed Hamed Shousha,Handball,True,2019-2020,Zamalek,El Masry,20192711,True,Penalty
2019272,Abdelrahman Shika,False,Away,Mohamed Vieira Sanogo,Cross,False,2019-2020,Entag El Harby,Harras Hodoud,20192721,True,Open Play
2019272,Amr El Halwani,False,Home,,Penalty,False,2019-2020,Harras Hodoud,Entag El Harby,20192722,False,Open Play
2019272,Mohamed Shawky Gharib,False,Away,Mohamed Adel,Pass,False,2019-2020,Entag El Harby,Harras Hodoud,20192723,True,Open Play
2019272,Mohamed Vieira Sanogo,False,Away,,Free kick,False,2019-2020,Entag El Harby,Harras Hodoud,20192724,False,Open Play
2019273,Ragab Nabil,False,Away,Nasser Maher,Corner,False,2019-2020,Smouha,Ismaily,20192731,True,Open Play
2019273,Abdelrahman Magdi,False,Home,Ahmed Madbouli,Pass,False,2019-2020,Ismaily,Smouha,20192732,True,Open Play
2019274,Cliff Nyakeya,False,Home,Willis Furtado,Pass,False,2019-2020,FC Masr,Enppi SC,20192741,True,Open Play
2019274,Ahmed Ali,False,Away,Mohamed Sherif,Cross,False,2019-2020,Enppi SC,FC Masr,20192742,True,Open Play
2019275,Rafik Kabou,False,Home,,Header,False,2019-2020,Wadi Degla,Aswan SC,20192751,False,Open Play
2019276,John Antwi,False,Away,Eric Traoré,Pass,False,2019-2020,Pyramids FC,El Makasa,20192761,True,Open Play
2019276,Mohamed Farouk,False,Away,Abdallah El Said,Pass,False,2019-2020,Pyramids FC,El Makasa,20192762,True,Open Play
2019276,Mido Gaber,False,Home,Mohamed Mosaad,Penalty,True,2019-2020,El Makasa,Pyramids FC,20192763,True,Penalty
2019276,Abdallah El Said,False,Away,,Free kick,False,2019-2020,Pyramids FC,El Makasa,20192764,False,Open Play
2019276,Ahmed Mohsen,False,Home,Mido Gaber,Free kick,False,2019-2020,El Makasa,Pyramids FC,20192765,True,Open Play
2019277,Razack Cissé,False,Home,Khaled Kamar,Pass,False,2019-2020,Ittihad Alex,Talaea El Gaish,20192771,True,Open Play
2019277,Kareem Tarek,False,Away,Elsayed Salem,Handball,True,2019-2020,Talaea El Gaish,Ittihad Alex,20192772,True,Penalty
2019277,Razack Cissé,False,Home,,Cross,False,2019-2020,Ittihad Alex,Talaea El Gaish,20192773,False,Open Play
2019277,Kareem Tarek,False,Away,Ahmed Samir,Penalty,True,2019-2020,Talaea El Gaish,Ittihad Alex,20192774,True,Penalty
2019278,Amr El Solia,False,Home,,Header,True,2019-2020,Ahly SC,El Mokawloon,20192781,False,Penalty
2019279,Hassan Ali,False,Away,,Free kick,False,2019-2020,El Masry,El Gouna,20192791,False,Open Play
2019279,Omar Kamal,False,Away,,Cross,False,2019-2020,El Masry,El Gouna,20192792,False,Open Play
2019280,Omar El Wahsh,False,Away,,Header,False,2019-2020,Ismaily,Entag El Harby,20192801,False,Open Play
2019281,Mohamed Farouk,False,Home,Islam Issa,Penalty,False,2019-2020,Pyramids FC,FC Masr,20192811,True,Open Play
2019282,Marwan Mohsen,False,Away,Ayman Ashraf,Header,False,2019-2020,Ahly SC,Enppi SC,20192821,True,Open Play
2019282,Marwan Mohsen,False,Away,Ahmed Fathi,Pass,False,2019-2020,Ahly SC,Enppi SC,20192822,True,Open Play
2019282,Junior Ajayi,False,Away,,Pass,False,2019-2020,Ahly SC,Enppi SC,20192823,False,Open Play
2019283,Ayoub Ben Mcharek,False,Away,,Free kick,False,2019-2020,Harras Hodoud,Aswan SC,20192831,False,Open Play
2019283,Ibrahim Galal,False,Home,Ahmed El-Saghiri,Free kick,False,2019-2020,Aswan SC,Harras Hodoud,20192832,True,Open Play
2019283,Ibrahim Galal,False,Home,,Pass,False,2019-2020,Aswan SC,Harras Hodoud,20192833,False,Open Play
2019285,Mido Gamal,False,Home,Ehab Samir,Free kick,False,2019-2020,Tanta SC,El Mokawloon,20192851,True,Open Play
2019285,Hassan El Shami,False,Away,,Pass,False,2019-2020,El Mokawloon,Tanta SC,20192852,False,Open Play
2019285,Mohamed Salem,False,Away,Luis Hinestroza,Header,False,2019-2020,El Mokawloon,Tanta SC,20192853,True,Open Play
2019285,Ahmed Safi,False,Home,Hussein Faisal,Free kick,False,2019-2020,Tanta SC,El Mokawloon,20192854,True,Open Play
2019286,Mohamed Abdelmonem,False,Home,Nasser Maher,Cross,False,2019-2020,Smouha,Ittihad Alex,20192861,True,Open Play
2019286,Razack Cissé,False,Away,,Pass,False,2019-2020,Ittihad Alex,Smouha,20192862,False,Open Play
2019286,Mohamed Koffi,False,Home,Nasser Maher,Penalty,False,2019-2020,Smouha,Ittihad Alex,20192863,True,Open Play
2019287,Kareem Tarek,False,Home,Ahmed Samir,Cross,False,2019-2020,Talaea El Gaish,El Makasa,20192871,True,Open Play
2019289,Amr El Halwani,False,Home,,Penalty,True,2019-2020,Harras Hodoud,Zamalek,20192891,False,Penalty
2019289,Mostafa Mohamed,False,Away,Ahmed Eid,Free kick,False,2019-2020,Zamalek,Harras Hodoud,20192892,True,Open Play
2019289,Mahmoud El Wensh,False,Away,Islam Gaber,Penalty,False,2019-2020,Zamalek,Harras Hodoud,20192893,True,Open Play
2019290,Walter Bwalya,False,Away,,Free kick,False,2019-2020,El Gouna,Wadi Degla,20192901,False,Open Play
2019290,Naser Naser,False,Away,Amr El Saadawy,Pass,False,2019-2020,El Gouna,Wadi Degla,20192902,True,Open Play
2019291,Mohamed El Shami,False,Home,Nader Ramadan,Pass,False,2019-2020,Ismaily,Aswan SC,20192911,True,Open Play
2019291,Benson Shilongo,False,Home,,Penalty,False,2019-2020,Ismaily,Aswan SC,20192912,False,Open Play
2019291,Fady Farid,False,Away,Hassan Youssef,Free kick,False,2019-2020,Aswan SC,Ismaily,20192913,True,Open Play
2019291,Abdelrahman Magdi,False,Home,Nader Ramadan,Pass,False,2019-2020,Ismaily,Aswan SC,20192914,True,Open Play
2019291,Abdelrahman Magdi,False,Home,Nader Ramadan,Pass,False,2019-2020,Ismaily,Aswan SC,20192915,True,Open Play
2019291,Hassan Tarek,False,Away,Mohamed Hashem,Handball,True,2019-2020,Aswan SC,Ismaily,20192916,True,Penalty
2019292,Mohamed Sherif,False,Away,Himid Mao Mkami,Pass,False,2019-2020,Enppi SC,El Mokawloon,20192921,True,Open Play
2019292,Mohamed Sherif,False,Away,Mohamed Sherif,Penalty,True,2019-2020,Enppi SC,El Mokawloon,20192922,True,Penalty
2019294,Moussa Diawara,False,Away,Ghanam Mohamed,Free kick,False,2019-2020,Entag El Harby,Ittihad Alex,20192941,True,Open Play
2019294,Ahmed Refaat,False,Home,,Header,True,2019-2020,Ittihad Alex,Entag El Harby,20192942,False,Penalty
2019294,Mamadou Ndioko Niass,False,Away,Abdelrahman Shika,Free kick,False,2019-2020,Entag El Harby,Ittihad Alex,20192943,True,Open Play
2019295,Hassan Ali,False,Away,,Pass,False,2019-2020,El Masry,Tanta SC,20192951,False,Open Play
2019295,Amr Moussa,False,Away,,Cross,True,2019-2020,El Masry,Tanta SC,20192952,False,Penalty
2019295,Gedo,False,Home,Ehab Samir,Cross,False,2019-2020,Tanta SC,El Masry,20192953,True,Open Play
2019296,Ahmed Samir,False,Away,Ahmed Kaboria,Pass,False,2019-2020,Talaea El Gaish,FC Masr,20192961,True,Open Play
2019297,Mostafa Mohamed,False,Home,Tarek Hamed,Penalty,False,2019-2020,Zamalek,Ismaily,20192971,True,Open Play
2019297,Kabongo Kasongo,False,Home,Mohamed Ounajem,Penalty,False,2019-2020,Zamalek,Ismaily,20192972,True,Open Play
2019297,Achraf Bencharki,False,Home,Emam Ashour,Header,False,2019-2020,Zamalek,Ismaily,20192973,True,Open Play
2019297,Wagih Abdelhakim,False,Away,,Pass,False,2019-2020,Ismaily,Zamalek,20192974,False,Open Play
2019298,Ahmed Hegy,False,Away,,Free kick,False,2019-2020,Ittihad Alex,Aswan SC,20192981,False,Open Play
2019298,Ahmed Rashed,False,Away,Sabri Rahil,Penalty,False,2019-2020,Ittihad Alex,Aswan SC,20192982,True,Open Play
2019298,Fady Farid,False,Home,,Pass,True,2019-2020,Aswan SC,Ittihad Alex,20192983,False,Penalty
2019298,Ahmed Rashed,False,Away,Ahmed Hegy,Header,False,2019-2020,Ittihad Alex,Aswan SC,20192984,True,Open Play
2019300,Gedo,False,Away,Islam Fouad,Cross,False,2019-2020,Tanta SC,Enppi SC,20193001,True,Open Play
2019300,John Avire,False,Away,Gedo,Pass,False,2019-2020,Tanta SC,Enppi SC,20193002,True,Open Play
2019300,Ahmed Ali,False,Home,Mohamed Sherif,Pass,False,2019-2020,Enppi SC,Tanta SC,20193003,True,Open Play
2019301,Mohamed Naguib,False,Home,Amoory,Free kick,False,2019-2020,El Gouna,Harras Hodoud,20193011,True,Open Play
2019301,Ahmed Felix,False,Away,,Header,False,2019-2020,Harras Hodoud,El Gouna,20193012,False,Open Play
2019301,Toni Gomes,False,Away,,Header,False,2019-2020,Harras Hodoud,El Gouna,20193013,False,Open Play
2019302,Islam Ateya,False,Home,,Cross,False,2019-2020,El Masry,Wadi Degla,20193021,False,Open Play
2019302,Ahmed Gomaa,False,Home,Emeka Christian Eze,Cross,False,2019-2020,El Masry,Wadi Degla,20193022,True,Open Play
2019302,Hossam El Rayally,False,Away,Hossam Arafat,Free kick,False,2019-2020,Wadi Degla,El Masry,20193023,True,Open Play
2019303,Hossam Hassan,False,Home,Islam Gamal,Pass,False,2019-2020,Smouha,FC Masr,20193031,True,Open Play
2019303,Nasser Maher,False,Home,,Free kick,False,2019-2020,Smouha,FC Masr,20193032,False,Open Play
2019304,Mahmoud Sayed,False,Away,Taher Mohamed,Cross,False,2019-2020,El Mokawloon,Pyramids FC,20193041,True,Open Play
2019304,Karim Mostafa,False,Away,Taher Mohamed,Cross,False,2019-2020,El Mokawloon,Pyramids FC,20193042,True,Open Play
2019304,Mohamed Fathi,False,Home,Mahmoud Hamada,Pass,False,2019-2020,Pyramids FC,El Mokawloon,20193043,True,Open Play
2019304,Amor Layouni,False,Home,,Penalty,True,2019-2020,Pyramids FC,El Mokawloon,20193044,False,Penalty
2019305,Walid Soliman,False,Away,Kahraba,Pass,False,2019-2020,Ahly SC,Talaea El Gaish,20193051,True,Open Play
2019305,Geraldo,False,Away,Aliou Badji,Pass,False,2019-2020,Ahly SC,Talaea El Gaish,20193052,True,Open Play
2019305,Kahraba,False,Away,Mohamed Fakhri,Pass,False,2019-2020,Ahly SC,Talaea El Gaish,20193053,True,Open Play
2020000,Haytham El Fil,False,Away,Amr El Halwani,Corner,False,2020-2021,Aswan SC,Enppi SC,20200001,True,Open Play
2020001,Walter Bwalya,False,Away,Mahmoud Shabrawy,Pass,False,2020-2021,El Gouna,Talaea El Gaish,20200011,True,Open Play
2020001,Ahmed Samir,False,Home,Amr Marei,Penalty,True,2020-2021,Talaea El Gaish,El Gouna,20200012,True,Penalty
2020002,Sherif Dabo,False,Away,Shady Hussein,Penalty,True,2020-2021,Cleopatra FC,Entag El Harby,20200021,True,Penalty
2020002,Mahmoud Bolbol,False,Away,,Cross,False,2020-2021,Cleopatra FC,Entag El Harby,20200022,False,Open Play
2020003,Salah Amin,False,Away,Jorginho,Cross,False,2020-2021,Wadi Degla,Bank El Ahly,20200031,True,Open Play
2020003,Asem Salah,False,Home,Mohamed Koffi,Header,False,2020-2021,Bank El Ahly,Wadi Degla,20200032,True,Open Play
2020004,Abdallah El Said,False,Home,Mahmoud Hamada,Cross,False,2020-2021,Pyramids FC,Ittihad Alex,20200041,True,Open Play
2020004,Amar Hamdy,False,Away,Karim Yehia,Pass,False,2020-2021,Ittihad Alex,Pyramids FC,20200042,True,Open Play
2020004,Khaled El Ghandour,False,Away,Semo,Cross,False,2020-2021,Ittihad Alex,Pyramids FC,20200043,True,Open Play
2020005,Khaled El Husseini,True,Away,,Cross,False,2020-2021,Zamalek,El Mokawloon,20200051,False,Own Goal
2020005,Mostafa Mohamed,False,Away,Ferjani Sassi,Pass,False,2020-2021,Zamalek,El Mokawloon,20200052,True,Open Play
2020007,Ali Maâloul,False,Home,Kahraba,Penalty,True,2020-2021,Ahly SC,El Makasa,20200071,True,Penalty
2020007,Marwan Hamdi,False,Away,Essam Sobhy,Corner,False,2020-2021,El Makasa,Ahly SC,20200072,True,Open Play
2020007,Kahraba,False,Home,Afsha,Pass,False,2020-2021,Ahly SC,El Makasa,20200073,True,Open Play
2020007,Amr El Solia,False,Home,Ali Maâloul,Cross,False,2020-2021,Ahly SC,El Makasa,20200074,True,Open Play
2020008,Abdelkabir El Ouadi,False,Home,Rafik Kabou,Pass,False,2020-2021,Smouha,El Mahalla,20200081,True,Open Play
2020008,Islam Fouad,False,Away,Khaled Raslan,Cross,False,2020-2021,El Mahalla,Smouha,20200082,True,Open Play
2020009,Haytham El Fil,False,Home,Mahmoud Shabana,Header,False,2020-2021,Aswan SC,Talaea El Gaish,20200091,True,Open Play
2020009,Ahmed Samir,False,Away,Amr Gamal,Pass,False,2020-2021,Talaea El Gaish,Aswan SC,20200092,True,Open Play
2020009,Mahmoud Shabana,False,Home,Amr El Halwani,Free kick,False,2020-2021,Aswan SC,Talaea El Gaish,20200093,True,Open Play
2020010,Shady Hussein,False,Home,,Free kick,False,2020-2021,Cleopatra FC,Bank El Ahly,20200101,False,Open Play
2020010,Fady Farid,False,Away,Ahmed Sherwyda,Pass,False,2020-2021,Bank El Ahly,Cleopatra FC,20200102,True,Open Play
2020010,Sherif Dabo,False,Home,Mohamed Koffi,Handball,True,2020-2021,Cleopatra FC,Bank El Ahly,20200103,True,Penalty
2020010,Shady Hussein,False,Home,Ahmed Mohsen,Cross,False,2020-2021,Cleopatra FC,Bank El Ahly,20200104,True,Open Play
2020011,Mohamed Helal,False,Home,Jorginho,Penalty,True,2020-2021,Wadi Degla,El Mokawloon,20200111,True,Penalty
2020011,Haythem Jouini,False,Away,Mahmoud Marei,Handball,False,2020-2021,El Mokawloon,Wadi Degla,20200112,True,Open Play
2020011,Salah Amin,False,Home,Ahmed Magdy,Pass,False,2020-2021,Wadi Degla,El Mokawloon,20200113,True,Open Play
2020012,Ahmed Refaat,False,Away,Mohamed Antar,Pass,False,2020-2021,El Masry,El Gouna,20200121,True,Open Play
2020012,Walter Bwalya,False,Home,,Header,False,2020-2021,El Gouna,El Masry,20200122,False,Open Play
2020013,Mohamed Vieira Sanogo,False,Away,Basem Morsy,Cross,False,2020-2021,Entag El Harby,Ismaily,20200131,True,Open Play
2020013,Emad Hamdi,False,Home,,Free kick,False,2020-2021,Ismaily,Entag El Harby,20200132,False,Open Play
2020013,Abdelrahman Magdi,False,Home,Fakhreddine Ben Youssef,Cross,False,2020-2021,Ismaily,Entag El Harby,20200133,True,Open Play
2020013,Mohamed Abdelmaguid,False,Away,Alaa Salama,Pass,False,2020-2021,Entag El Harby,Ismaily,20200134,True,Open Play
2020013,Mohamed Sadek,False,Home,Mohamed El Shami,Pass,False,2020-2021,Ismaily,Entag El Harby,20200135,True,Open Play
2020013,Basem Morsy,False,Away,Mohamed El Shebini,Header,False,2020-2021,Entag El Harby,Ismaily,20200136,True,Open Play
2020014,Ahmed El Sheikh,False,Away,Abdallah El Said,Cross,False,2020-2021,Pyramids FC,Zamalek,20200141,True,Open Play
2020014,Mostafa Mohamed,False,Home,Mohamed Ounajem,Cross,False,2020-2021,Zamalek,Pyramids FC,20200142,True,Open Play
2020015,Kareem Tarek,False,Away,Karim Fouad,Cross,False,2020-2021,Enppi SC,El Makasa,20200151,True,Open Play
2020016,Hossam Hassan,False,Away,Rafik Kabou,Cross,False,2020-2021,Smouha,Ittihad Alex,20200161,True,Open Play
2020016,Razack Cissé,False,Home,Amar Hamdy,Pass,False,2020-2021,Ittihad Alex,Smouha,20200162,True,Open Play
2020017,Mohamed Sherif,False,Home,Ali Maâloul,Pass,False,2020-2021,Ahly SC,El Mahalla,20200171,True,Open Play
2020017,Kahraba,False,Home,Mohamed Sherif,Header,False,2020-2021,Ahly SC,El Mahalla,20200172,True,Open Play
2020017,Mohamed Sherif,False,Home,Afsha,Pass,False,2020-2021,Ahly SC,El Mahalla,20200173,True,Open Play
2020018,Mohamed Magdy,False,Home,Mohamed Methnani,Corner,False,2020-2021,Bank El Ahly,Entag El Harby,20200181,True,Open Play
2020018,Mohamed Bassiouny,False,Home,,Pass,False,2020-2021,Bank El Ahly,Entag El Harby,20200182,False,Open Play
2020018,Ahmed Ali,False,Home,,Penalty,False,2020-2021,Bank El Ahly,Entag El Harby,20200183,False,Open Play
2020019,Fakhreddine Ben Youssef,False,Away,Ary Papel,Pass,False,2020-2021,Ismaily,El Gouna,20200191,True,Open Play
2020019,Mahmoud Shabrawy,False,Home,Mohamed Ragab,Pass,False,2020-2021,El Gouna,Ismaily,20200192,True,Open Play
2020019,Karim El Tayeb,False,Home,Mahmoud Shabrawy,Pass,False,2020-2021,El Gouna,Ismaily,20200193,True,Open Play
2020020,Mohamed Antar,False,Home,Ahmed Gomaa,Cross,False,2020-2021,El Masry,Aswan SC,20200201,True,Open Play
2020020,Ahmed Gomaa,False,Home,Karim El Eraki,Header,False,2020-2021,El Masry,Aswan SC,20200202,True,Open Play
2020020,Omar Kamal,False,Home,Ahmed Refaat,Penalty,False,2020-2021,El Masry,Aswan SC,20200203,True,Open Play
2020021,Hesham Balaha,False,Away,,Header,False,2020-2021,El Mahalla,Enppi SC,20200211,False,Open Play
2020021,Ramy Sabry,False,Home,,Header,True,2020-2021,Enppi SC,El Mahalla,20200212,False,Penalty
2020022,Amr Gamal,False,Home,Ahmed Samir,Cross,False,2020-2021,Talaea El Gaish,El Makasa,20200221,True,Open Play
2020022,Mody,False,Away,,Pass,True,2020-2021,El Makasa,Talaea El Gaish,20200222,False,Penalty
2020022,Shemeles Bekele,False,Away,,Cross,False,2020-2021,El Makasa,Talaea El Gaish,20200223,False,Open Play
2020023,Achraf Bencharki,False,Away,,Cross,True,2020-2021,Zamalek,Smouha,20200231,False,Penalty
2020023,Ahmed Fatouh,False,Away,Youssef Obama,Cross,False,2020-2021,Zamalek,Smouha,20200232,True,Open Play
2020024,Kahraba,False,Home,Taher Mohamed,Pass,False,2020-2021,Ahly SC,Ittihad Alex,20200241,True,Open Play
2020024,Hussein El Shahat,False,Home,Ali Maâloul,Pass,False,2020-2021,Ahly SC,Ittihad Alex,20200242,True,Open Play
2020024,Mohamed Sherif,False,Home,Hussein El Shahat,Pass,False,2020-2021,Ahly SC,Ittihad Alex,20200243,True,Open Play
2020024,Akram Tawfik,False,Home,Ali Maâloul,Header,False,2020-2021,Ahly SC,Ittihad Alex,20200244,True,Open Play
2020025,Ramadan Sobhi,False,Home,Abdallah El Said,Pass,False,2020-2021,Pyramids FC,Wadi Degla,20200251,True,Open Play
2020025,Hossam Arafat,False,Away,Issahaku Yakubu,Header,False,2020-2021,Wadi Degla,Pyramids FC,20200252,True,Open Play
2020026,Luis Hinestroza,False,Home,Seifeddine Jaziri,Pass,False,2020-2021,El Mokawloon,Cleopatra FC,20200261,True,Open Play
2020026,Ahmed Yasser Rayan,False,Away,Oufa,Header,False,2020-2021,Cleopatra FC,El Mokawloon,20200262,True,Open Play
2020027,Alexander Jakobsen,False,Home,Ahmed Said,Cross,False,2020-2021,Wadi Degla,Smouha,20200271,True,Open Play
2020027,Hossam Hassan,False,Away,,Cross,False,2020-2021,Smouha,Wadi Degla,20200272,False,Open Play
2020027,Rafik Kabou,False,Away,Mohamed Talaat,Cross,False,2020-2021,Smouha,Wadi Degla,20200273,True,Open Play
2020028,Walter Bwalya,False,Away,Allan Kyambadde,Pass,False,2020-2021,El Gouna,Aswan SC,20200281,True,Open Play
2020029,Ahmed El Sheikh,False,Home,,Header,False,2020-2021,El Mahalla,Talaea El Gaish,20200291,False,Open Play
2020029,Amr Gamal,False,Away,Ahmed Samir,Cross,False,2020-2021,Talaea El Gaish,El Mahalla,20200292,True,Open Play
2020029,Mohamed Sami,False,Home,Khaled Raslan,Penalty,False,2020-2021,El Mahalla,Talaea El Gaish,20200293,True,Open Play
2020031,Mohamed Abdelmaguid,False,Home,Sayed Shabrawy,Header,False,2020-2021,Entag El Harby,El Mokawloon,20200311,True,Open Play
2020032,Shemeles Bekele,False,Home,Riga,Cross,False,2020-2021,El Makasa,El Masry,20200321,True,Open Play
2020032,Omar Kamal,False,Away,Ahmed Refaat,Penalty,False,2020-2021,El Masry,El Makasa,20200322,True,Open Play
2020033,Ali Gabr,False,Away,,Cross,False,2020-2021,Pyramids FC,Cleopatra FC,20200331,False,Open Play
2020034,Ramy Sabry,False,Away,,Pass,True,2020-2021,Enppi SC,Ittihad Alex,20200341,False,Penalty
2020035,Mohamed Sherif,False,Away,Ayman Ashraf,Pass,False,2020-2021,Ahly SC,Zamalek,20200351,True,Open Play
2020035,Shikabala,False,Home,Achraf Bencharki,Pass,False,2020-2021,Zamalek,Ahly SC,20200352,True,Open Play
2020035,Mohamed Sherif,False,Away,Aliou Dieng,Pass,False,2020-2021,Ahly SC,Zamalek,20200353,True,Open Play
2020036,Fakhreddine Ben Youssef,False,Away,,Free kick,True,2020-2021,Ismaily,Aswan SC,20200361,False,Penalty
2020036,Mohamed Sadek,False,Away,,Header,False,2020-2021,Ismaily,Aswan SC,20200362,False,Open Play
2020037,Joseph Ngwem,False,Home,,Free kick,False,2020-2021,El Gouna,El Makasa,20200371,False,Open Play
2020038,Luis Hinestroza,False,Home,Mohamed Samir,Penalty,False,2020-2021,El Mokawloon,Bank El Ahly,20200381,True,Open Play
2020038,Seifeddine Jaziri,False,Home,Abdelrahman Farouk,Free kick,False,2020-2021,El Mokawloon,Bank El Ahly,20200382,True,Open Play
2020039,Omar Kamal,False,Home,Ahmed Refaat,Cross,False,2020-2021,El Masry,El Mahalla,20200391,True,Open Play
