match_id,Season,match_date,match_month_name,gameweek,home_team,away_team,home_goals,away_goals,goal_diff,total_goals,match_status,is_derby,is_season_complete
2016234,2016-2017,5/2/2017,May,27,El Makasa,Aswan SC,2,0,2,2,HomeWin,FALSE,TRUE
2016235,2016-2017,5/2/2017,May,27,El Sharkia,Petrojet,0,0,0,0,Tie,FALSE,TRUE
2016236,2016-2017,5/2/2017,May,27,El Nasr Tadeen,Ittihad Alex,2,0,2,2,HomeWin,FALSE,TRUE
2016237,2016-2017,5/3/2017,May,27,Smouha,El Dakhlia,2,2,0,4,Tie,FALSE,TRUE
2016238,2016-2017,5/3/2017,May,27,Zamalek,Ismaily,0,0,0,0,Tie,FALSE,TRUE
2016239,2016-2017,5/3/2017,May,27,El Masry,El Mokawloon,1,1,0,2,Tie,FALSE,TRUE
2016240,2016-2017,5/4/2017,May,27,Entag El Harby,Tanta SC,3,0,3,3,HomeWin,FALSE,TRUE
2016241,2016-2017,5/4/2017,May,27,Talaea El Gaish,Ahly SC,1,2,-1,3,AwayWin,FALSE,TRUE
2016242,2016-2017,5/4/2017,May,27,Enppi SC,Wadi Degla,1,1,0,2,Tie,FALSE,TRUE
2016243,2016-2017,5/6/2017,May,28,Petrojet,El Makasa,1,0,1,1,HomeWin,FALSE,TRUE
2016244,2016-2017,5/7/2017,May,28,Tanta SC,Ismaily,0,1,-1,1,AwayWin,FALSE,TRUE
2016245,2016-2017,5/7/2017,May,28,Aswan SC,Smouha,2,0,2,2,HomeWin,FALSE,TRUE
2016246,2016-2017,5/7/2017,May,28,El Mokawloon,Zamalek,1,2,-1,3,AwayWin,FALSE,TRUE
2016247,2016-2017,5/8/2017,May,28,Ittihad Alex,El Sharkia,1,0,1,1,HomeWin,FALSE,TRUE
2016248,2016-2017,5/8/2017,May,28,El Dakhlia,Enppi SC,1,0,1,1,HomeWin,FALSE,TRUE
2016249,2016-2017,5/8/2017,May,28,Ahly SC,El Nasr Tadeen,4,0,4,4,HomeWin,FALSE,TRUE
2016250,2016-2017,5/8/2017,May,28,Wadi Degla,El Masry,0,1,-1,1,AwayWin,FALSE,TRUE
2016251,2016-2017,5/9/2017,May,28,Entag El Harby,Talaea El Gaish,0,1,-1,1,AwayWin,FALSE,TRUE
2016252,2016-2017,5/17/2017,May,29,El Sharkia,Ahly SC,1,1,0,2,Tie,FALSE,TRUE
2016253,2016-2017,5/18/2017,May,29,El Masry,El Dakhlia,2,1,1,3,HomeWin,FALSE,TRUE
2016254,2016-2017,5/18/2017,May,29,Smouha,Petrojet,1,0,1,1,HomeWin,FALSE,TRUE
2016255,2016-2017,5/18/2017,May,29,Zamalek,Wadi Degla,2,1,1,3,HomeWin,FALSE,TRUE
2016256,2016-2017,5/19/2017,May,29,Ismaily,El Mokawloon,1,1,0,2,Tie,FALSE,TRUE
2016257,2016-2017,5/19/2017,May,29,El Nasr Tadeen,Entag El Harby,0,3,-3,3,AwayWin,FALSE,TRUE
2016258,2016-2017,5/20/2017,May,29,El Makasa,Ittihad Alex,1,3,-2,4,AwayWin,FALSE,TRUE
2016259,2016-2017,5/20/2017,May,29,Enppi SC,Aswan SC,3,0,3,3,HomeWin,FALSE,TRUE
2016260,2016-2017,5/20/2017,May,29,Talaea El Gaish,Tanta SC,1,1,0,2,Tie,FALSE,TRUE
2016261,2016-2017,5/24/2017,May,30,Tanta SC,El Mokawloon,1,3,-2,4,AwayWin,FALSE,TRUE
2016262,2016-2017,5/24/2017,May,30,Talaea El Gaish,El Nasr Tadeen,2,2,0,4,Tie,FALSE,TRUE
2016263,2016-2017,5/24/2017,May,30,Entag El Harby,El Sharkia,0,0,0,0,Tie,FALSE,TRUE
2016264,2016-2017,5/25/2017,May,30,Petrojet,Enppi SC,0,0,0,0,Tie,FALSE,TRUE
2016265,2016-2017,5/25/2017,May,30,Wadi Degla,Ismaily,0,0,0,0,Tie,FALSE,TRUE
2016266,2016-2017,5/26/2017,May,30,Aswan SC,El Masry,1,2,-1,3,AwayWin,FALSE,TRUE
2016267,2016-2017,5/28/2017,May,30,El Dakhlia,Zamalek,3,4,-1,7,AwayWin,FALSE,TRUE
2016268,2016-2017,5/29/2017,May,30,Ittihad Alex,Smouha,0,1,-1,1,AwayWin,FALSE,TRUE
2016269,2016-2017,5/29/2017,May,30,Ahly SC,El Makasa,2,2,0,4,Tie,FALSE,TRUE
2016270,2016-2017,6/15/2017,June,31,Ismaily,El Dakhlia,3,0,3,3,HomeWin,FALSE,TRUE
2016271,2016-2017,6/15/2017,June,31,Zamalek,Aswan SC,1,0,1,1,HomeWin,FALSE,TRUE
2016272,2016-2017,6/15/2017,June,31,El Sharkia,Talaea El Gaish,0,0,0,0,Tie,FALSE,TRUE
2016273,2016-2017,6/15/2017,June,31,El Nasr Tadeen,Tanta SC,0,1,-1,1,AwayWin,FALSE,TRUE
2016274,2016-2017,6/16/2017,June,31,Smouha,Ahly SC,2,4,-2,6,AwayWin,FALSE,TRUE
2016275,2016-2017,6/16/2017,June,31,El Makasa,Entag El Harby,2,1,1,3,HomeWin,FALSE,TRUE
2016276,2016-2017,6/17/2017,June,31,El Masry,Petrojet,1,0,1,1,HomeWin,FALSE,TRUE
2016277,2016-2017,6/18/2017,June,31,El Mokawloon,Wadi Degla,1,0,1,1,HomeWin,FALSE,TRUE
2016278,2016-2017,6/18/2017,June,31,Enppi SC,Ittihad Alex,3,0,3,3,HomeWin,FALSE,TRUE
2016279,2016-2017,6/22/2017,June,32,Aswan SC,Ismaily,2,3,-1,5,AwayWin,FALSE,TRUE
2016280,2016-2017,6/22/2017,June,32,Talaea El Gaish,El Makasa,1,1,0,2,Tie,FALSE,TRUE
2016281,2016-2017,6/23/2017,June,32,Tanta SC,Wadi Degla,0,0,0,0,Tie,FALSE,TRUE
2016282,2016-2017,6/23/2017,June,32,El Nasr Tadeen,El Sharkia,2,1,1,3,HomeWin,FALSE,TRUE
2016283,2016-2017,6/23/2017,June,32,El Dakhlia,El Mokawloon,0,0,0,0,Tie,FALSE,TRUE
2016284,2016-2017,6/23/2017,June,32,Ittihad Alex,El Masry,1,1,0,2,Tie,FALSE,TRUE
2016285,2016-2017,6/24/2017,June,32,Entag El Harby,Smouha,0,1,-1,1,AwayWin,FALSE,TRUE
2016286,2016-2017,6/24/2017,June,32,Ahly SC,Enppi SC,2,2,0,4,Tie,FALSE,TRUE
2016287,2016-2017,6/27/2017,June,32,Petrojet,Zamalek,0,2,-2,2,AwayWin,FALSE,TRUE
2016288,2016-2017,6/29/2017,June,33,Wadi Degla,El Dakhlia,1,2,-1,3,AwayWin,FALSE,TRUE
2016289,2016-2017,6/29/2017,June,33,El Mokawloon,Aswan SC,1,1,0,2,Tie,FALSE,TRUE
2016290,2016-2017,6/29/2017,June,33,El Makasa,El Nasr Tadeen,4,1,3,5,HomeWin,FALSE,TRUE
2016291,2016-2017,6/29/2017,June,33,Tanta SC,El Sharkia,2,2,0,4,Tie,FALSE,TRUE
2016292,2016-2017,6/30/2017,June,33,Enppi SC,Entag El Harby,0,0,0,0,Tie,FALSE,TRUE
2016293,2016-2017,7/2/2017,July,33,Ismaily,Petrojet,2,0,2,2,HomeWin,FALSE,TRUE
2016294,2016-2017,7/3/2017,July,33,Smouha,Talaea El Gaish,1,2,-1,3,AwayWin,FALSE,TRUE
2016295,2016-2017,7/4/2017,July,33,El Masry,Ahly SC,1,1,0,2,Tie,FALSE,TRUE
2016296,2016-2017,7/6/2017,July,33,Zamalek,Ittihad Alex,2,1,1,3,HomeWin,FALSE,TRUE
2016297,2016-2017,7/5/2017,July,34,El Sharkia,El Makasa,1,2,-1,3,AwayWin,FALSE,TRUE
2016298,2016-2017,7/5/2017,July,34,Aswan SC,Wadi Degla,2,0,2,2,HomeWin,FALSE,TRUE
2016299,2016-2017,7/5/2017,July,34,El Dakhlia,Tanta SC,1,0,1,1,HomeWin,FALSE,TRUE
2016300,2016-2017,7/6/2017,July,34,Petrojet,El Mokawloon,0,0,0,0,Tie,FALSE,TRUE
2016301,2016-2017,7/7/2017,July,34,Talaea El Gaish,Enppi SC,1,2,-1,3,AwayWin,FALSE,TRUE
2016302,2016-2017,7/10/2017,July,34,Ittihad Alex,Ismaily,0,1,-1,1,AwayWin,FALSE,TRUE
2016303,2016-2017,7/10/2017,July,34,Entag El Harby,El Masry,0,1,-1,1,AwayWin,FALSE,TRUE
2016304,2016-2017,7/13/2017,July,34,El Nasr Tadeen,Smouha,0,1,-1,1,AwayWin,FALSE,TRUE
2016305,2016-2017,7/17/2017,July,34,Ahly SC,Zamalek,2,0,2,2,HomeWin,TRUE,TRUE
2017000,2017-2018,9/8/2017,September,1,El Dakhlia,Petrojet,1,1,0,2,Tie,FALSE,TRUE
2017001,2017-2018,9/8/2017,September,1,El Mokawloon,El Raja,3,0,3,3,HomeWin,FALSE,TRUE
2017002,2017-2018,9/9/2017,September,1,Tanta SC,El Nasr,0,0,0,0,Tie,FALSE,TRUE
2017003,2017-2018,9/9/2017,September,1,Ittihad Alex,Ismaily,2,4,-2,6,AwayWin,FALSE,TRUE
2017004,2017-2018,9/9/2017,September,1,Entag El Harby,Zamalek,1,1,0,2,Tie,FALSE,TRUE
2017005,2017-2018,9/10/2017,September,1,Alassiouty SC,El Makasa,1,1,0,2,Tie,FALSE,TRUE
2017006,2017-2018,9/10/2017,September,1,El Masry,Wadi Degla,1,0,1,1,HomeWin,FALSE,TRUE
2017007,2017-2018,9/10/2017,September,1,Ahly SC,Talaea El Gaish,1,1,0,2,Tie,FALSE,TRUE
2017008,2017-2018,9/11/2017,September,1,Enppi SC,Smouha,1,1,0,2,Tie,FALSE,TRUE
2017009,2017-2018,9/14/2017,September,2,Petrojet,El Masry,0,1,-1,1,AwayWin,FALSE,TRUE
2017010,2017-2018,9/14/2017,September,2,Talaea El Gaish,Entag El Harby,2,2,0,4,Tie,FALSE,TRUE
2017011,2017-2018,9/15/2017,September,2,El Raja,Alassiouty SC,0,2,-2,2,AwayWin,FALSE,TRUE
2017012,2017-2018,9/16/2017,September,2,El Nasr,Ittihad Alex,2,3,-1,5,AwayWin,FALSE,TRUE
2017013,2017-2018,9/16/2017,September,2,Wadi Degla,Enppi SC,2,1,1,3,HomeWin,FALSE,TRUE
2017014,2017-2018,9/17/2017,September,2,Smouha,Tanta SC,2,0,2,2,HomeWin,FALSE,TRUE
2017015,2017-2018,9/17/2017,September,2,Ismaily,El Mokawloon,1,1,0,2,Tie,FALSE,TRUE
2017016,2017-2018,9/17/2017,September,2,Zamalek,El Dakhlia,3,0,3,3,HomeWin,FALSE,TRUE
2017017,2017-2018,12/10/2017,December,2,El Makasa,Ahly SC,3,2,1,5,HomeWin,FALSE,TRUE
2017018,2017-2018,9/21/2017,September,3,Enppi SC,Petrojet,0,2,-2,2,AwayWin,FALSE,TRUE
2017019,2017-2018,9/21/2017,September,3,Smouha,El Nasr,1,1,0,2,Tie,FALSE,TRUE
2017020,2017-2018,9/21/2017,September,3,Entag El Harby,El Makasa,1,0,1,1,HomeWin,FALSE,TRUE
2017021,2017-2018,9/22/2017,September,3,Tanta SC,Wadi Degla,3,1,2,4,HomeWin,FALSE,TRUE
2017022,2017-2018,9/22/2017,September,3,El Mokawloon,Ittihad Alex,3,2,1,5,HomeWin,FALSE,TRUE
2017023,2017-2018,9/22/2017,September,3,El Masry,Zamalek,1,2,-1,3,AwayWin,FALSE,TRUE
2017024,2017-2018,9/23/2017,September,3,Alassiouty SC,Ismaily,0,2,-2,2,AwayWin,FALSE,TRUE
2017025,2017-2018,9/23/2017,September,3,El Dakhlia,Talaea El Gaish,1,2,-1,3,AwayWin,FALSE,TRUE
2017026,2017-2018,10/16/2017,October,3,Ahly SC,El Raja,4,1,3,5,HomeWin,FALSE,TRUE
2017027,2017-2018,9/27/2017,September,4,El Raja,Entag El Harby,0,2,-2,2,AwayWin,FALSE,TRUE
2017028,2017-2018,9/28/2017,September,4,El Nasr,El Mokawloon,1,2,-1,3,AwayWin,FALSE,TRUE
2017029,2017-2018,9/28/2017,September,4,Talaea El Gaish,El Masry,0,4,-4,4,AwayWin,FALSE,TRUE
2017030,2017-2018,9/28/2017,September,4,Wadi Degla,Smouha,0,1,-1,1,AwayWin,FALSE,TRUE
2017031,2017-2018,9/29/2017,September,4,Ittihad Alex,Alassiouty SC,2,0,2,2,HomeWin,FALSE,TRUE
2017032,2017-2018,9/29/2017,September,4,Zamalek,Enppi SC,0,0,0,0,Tie,FALSE,TRUE
2017033,2017-2018,9/30/2017,September,4,Petrojet,Tanta SC,1,1,0,2,Tie,FALSE,TRUE
2017034,2017-2018,9/30/2017,September,4,El Dakhlia,El Makasa,2,1,1,3,HomeWin,FALSE,TRUE
2017035,2017-2018,11/20/2017,November,4,Ismaily,Ahly SC,0,2,-2,2,AwayWin,FALSE,TRUE
2017036,2017-2018,10/11/2017,October,5,El Dakhlia,El Raja,2,0,2,2,HomeWin,FALSE,TRUE
2017037,2017-2018,10/11/2017,October,5,Smouha,Petrojet,0,0,0,0,Tie,FALSE,TRUE
2017038,2017-2018,10/11/2017,October,5,Wadi Degla,El Nasr,1,1,0,2,Tie,FALSE,TRUE
2017039,2017-2018,10/12/2017,October,5,Alassiouty SC,El Mokawloon,1,1,0,2,Tie,FALSE,TRUE
2017040,2017-2018,10/12/2017,October,5,El Masry,El Makasa,3,2,1,5,HomeWin,FALSE,TRUE
2017041,2017-2018,10/12/2017,October,5,Ahly SC,Ittihad Alex,2,0,2,2,HomeWin,FALSE,TRUE
2017042,2017-2018,10/13/2017,October,5,Entag El Harby,Ismaily,0,1,-1,1,AwayWin,FALSE,TRUE
2017043,2017-2018,10/13/2017,October,5,Tanta SC,Zamalek,1,1,0,2,Tie,FALSE,TRUE
2017044,2017-2018,10/13/2017,October,5,Enppi SC,Talaea El Gaish,1,1,0,2,Tie,FALSE,TRUE
2017045,2017-2018,10/19/2017,October,6,El Nasr,Alassiouty SC,2,2,0,4,Tie,FALSE,TRUE
2017046,2017-2018,10/19/2017,October,6,Talaea El Gaish,Tanta SC,0,0,0,0,Tie,FALSE,TRUE
2017047,2017-2018,10/19/2017,October,6,Enppi SC,El Makasa,2,1,1,3,HomeWin,FALSE,TRUE
2017048,2017-2018,10/19/2017,October,6,Ittihad Alex,Entag El Harby,1,1,0,2,Tie,FALSE,TRUE
2017049,2017-2018,10/20/2017,October,6,El Raja,El Masry,0,0,0,0,Tie,FALSE,TRUE
2017050,2017-2018,10/20/2017,October,6,Petrojet,Wadi Degla,2,2,0,4,Tie,FALSE,TRUE
2017051,2017-2018,10/20/2017,October,6,Ismaily,El Dakhlia,2,1,1,3,HomeWin,FALSE,TRUE
2017052,2017-2018,10/20/2017,October,6,Zamalek,Smouha,0,3,-3,3,AwayWin,FALSE,TRUE
2017053,2017-2018,2/8/2018,February,6,El Mokawloon,Ahly SC,0,3,-3,3,AwayWin,FALSE,TRUE
2017054,2017-2018,10/26/2017,October,7,Tanta SC,El Makasa,3,3,0,6,Tie,FALSE,TRUE
2017055,2017-2018,10/26/2017,October,7,Smouha,Talaea El Gaish,0,1,-1,1,AwayWin,FALSE,TRUE
2017056,2017-2018,10/27/2017,October,7,El Dakhlia,Ittihad Alex,2,2,0,4,Tie,FALSE,TRUE
2017057,2017-2018,10/27/2017,October,7,El Masry,Ismaily,1,2,-1,3,AwayWin,FALSE,TRUE
2017058,2017-2018,10/27/2017,October,7,Enppi SC,El Raja,2,0,2,2,HomeWin,FALSE,TRUE
2017059,2017-2018,10/27/2017,October,7,Entag El Harby,El Mokawloon,2,3,-1,5,AwayWin,FALSE,TRUE
2017060,2017-2018,10/28/2017,October,7,Petrojet,El Nasr,2,0,2,2,HomeWin,FALSE,TRUE
2017061,2017-2018,10/29/2017,October,7,Wadi Degla,Zamalek,0,3,-3,3,AwayWin,FALSE,TRUE
2017062,2017-2018,12/6/2017,December,7,Ahly SC,Alassiouty SC,1,0,1,1,HomeWin,FALSE,TRUE
2017063,2017-2018,11/2/2017,November,8,El Mokawloon,El Dakhlia,1,1,0,2,Tie,FALSE,TRUE
2017064,2017-2018,11/2/2017,November,8,Ismaily,Enppi SC,1,1,0,2,Tie,FALSE,TRUE
2017065,2017-2018,11/3/2017,November,8,El Raja,Tanta SC,0,1,-1,1,AwayWin,FALSE,TRUE
2017066,2017-2018,11/3/2017,November,8,Zamalek,Petrojet,3,0,3,3,HomeWin,FALSE,TRUE
2017067,2017-2018,11/4/2017,November,8,Alassiouty SC,Entag El Harby,3,1,2,4,HomeWin,FALSE,TRUE
2017068,2017-2018,11/4/2017,November,8,Ittihad Alex,El Masry,0,1,-1,1,AwayWin,FALSE,TRUE
2017069,2017-2018,11/4/2017,November,8,Talaea El Gaish,Wadi Degla,0,0,0,0,Tie,FALSE,TRUE
2017070,2017-2018,11/5/2017,November,8,El Makasa,Smouha,2,0,2,2,HomeWin,FALSE,TRUE
2017071,2017-2018,1/2/2018,January,8,El Nasr,Ahly SC,0,4,-4,4,AwayWin,FALSE,TRUE
2017072,2017-2018,11/15/2017,November,9,El Dakhlia,Alassiouty SC,2,0,2,2,HomeWin,FALSE,TRUE
2017073,2017-2018,11/15/2017,November,9,Enppi SC,Ittihad Alex,2,0,2,2,HomeWin,FALSE,TRUE
2017074,2017-2018,11/15/2017,November,9,Wadi Degla,El Makasa,3,3,0,6,Tie,FALSE,TRUE
2017075,2017-2018,11/16/2017,November,9,Tanta SC,Ismaily,0,1,-1,1,AwayWin,FALSE,TRUE
2017076,2017-2018,11/16/2017,November,9,Smouha,El Raja,1,0,1,1,HomeWin,FALSE,TRUE
2017077,2017-2018,11/16/2017,November,9,Entag El Harby,Ahly SC,1,2,-1,3,AwayWin,FALSE,TRUE
2017078,2017-2018,11/17/2017,November,9,Petrojet,Talaea El Gaish,2,0,2,2,HomeWin,FALSE,TRUE
2017079,2017-2018,11/17/2017,November,9,Zamalek,El Nasr,2,1,1,3,HomeWin,FALSE,TRUE
2017080,2017-2018,11/18/2017,November,9,El Masry,El Mokawloon,1,0,1,1,HomeWin,FALSE,TRUE
2017081,2017-2018,11/21/2017,November,10,Ittihad Alex,Tanta SC,1,1,0,2,Tie,FALSE,TRUE
2017082,2017-2018,11/22/2017,November,10,El Raja,Wadi Degla,3,3,0,6,Tie,FALSE,TRUE
2017083,2017-2018,11/22/2017,November,10,El Makasa,Petrojet,2,0,2,2,HomeWin,FALSE,TRUE
2017084,2017-2018,11/23/2017,November,10,Alassiouty SC,El Masry,1,2,-1,3,AwayWin,FALSE,TRUE
2017085,2017-2018,11/23/2017,November,10,El Nasr,Entag El Harby,0,1,-1,1,AwayWin,FALSE,TRUE
2017086,2017-2018,11/23/2017,November,10,El Mokawloon,Enppi SC,2,2,0,4,Tie,FALSE,TRUE
2017087,2017-2018,11/24/2017,November,10,Ismaily,Smouha,1,0,1,1,HomeWin,FALSE,TRUE
2017088,2017-2018,11/24/2017,November,10,Ahly SC,El Dakhlia,2,0,2,2,HomeWin,FALSE,TRUE
2017089,2017-2018,1/3/2018,January,10,Talaea El Gaish,Zamalek,1,0,1,1,HomeWin,FALSE,TRUE
2017090,2017-2018,11/27/2017,November,11,Petrojet,El Raja,0,1,-1,1,AwayWin,FALSE,TRUE
2017091,2017-2018,11/27/2017,November,11,Talaea El Gaish,El Nasr,1,3,-2,4,AwayWin,FALSE,TRUE
2017092,2017-2018,11/27/2017,November,11,Zamalek,El Makasa,1,3,-2,4,AwayWin,FALSE,TRUE
2017093,2017-2018,11/28/2017,November,11,Tanta SC,El Mokawloon,0,1,-1,1,AwayWin,FALSE,TRUE
2017094,2017-2018,11/28/2017,November,11,Enppi SC,Alassiouty SC,0,0,0,0,Tie,FALSE,TRUE
2017095,2017-2018,11/28/2017,November,11,El Masry,Ahly SC,0,2,-2,2,AwayWin,FALSE,TRUE
2017096,2017-2018,11/29/2017,November,11,El Dakhlia,Entag El Harby,0,1,-1,1,AwayWin,FALSE,TRUE
2017097,2017-2018,11/29/2017,November,11,Smouha,Ittihad Alex,1,1,0,2,Tie,FALSE,TRUE
2017098,2017-2018,11/29/2017,November,11,Wadi Degla,Ismaily,1,2,-1,3,AwayWin,FALSE,TRUE
2017099,2017-2018,12/2/2017,December,12,Alassiouty SC,Tanta SC,2,1,1,3,HomeWin,FALSE,TRUE
2017100,2017-2018,12/2/2017,December,12,El Raja,Zamalek,1,1,0,2,Tie,FALSE,TRUE
2017101,2017-2018,12/2/2017,December,12,Ahly SC,Enppi SC,4,1,3,5,HomeWin,FALSE,TRUE
2017102,2017-2018,12/3/2017,December,12,Ismaily,Petrojet,0,0,0,0,Tie,FALSE,TRUE
2017103,2017-2018,12/3/2017,December,12,Ittihad Alex,Wadi Degla,4,0,4,4,HomeWin,FALSE,TRUE
2017104,2017-2018,12/3/2017,December,12,El Mokawloon,Smouha,0,3,-3,3,AwayWin,FALSE,TRUE
2017105,2017-2018,12/4/2017,December,12,El Nasr,El Dakhlia,0,0,0,0,Tie,FALSE,TRUE
2017106,2017-2018,12/4/2017,December,12,Entag El Harby,El Masry,1,1,0,2,Tie,FALSE,TRUE
2017107,2017-2018,12/4/2017,December,12,El Makasa,Talaea El Gaish,4,0,4,4,HomeWin,FALSE,TRUE
2017108,2017-2018,12/13/2017,December,13,Talaea El Gaish,El Raja,2,1,1,3,HomeWin,FALSE,TRUE
2017109,2017-2018,12/13/2017,December,13,El Masry,El Dakhlia,1,1,0,2,Tie,FALSE,TRUE
2017110,2017-2018,12/13/2017,December,13,Enppi SC,Entag El Harby,2,0,2,2,HomeWin,FALSE,TRUE
2017111,2017-2018,12/14/2017,December,13,El Makasa,El Nasr,1,4,-3,5,AwayWin,FALSE,TRUE
2017112,2017-2018,12/14/2017,December,13,Wadi Degla,El Mokawloon,2,0,2,2,HomeWin,FALSE,TRUE
2017113,2017-2018,12/14/2017,December,13,Zamalek,Ismaily,0,1,-1,1,AwayWin,FALSE,TRUE
2017114,2017-2018,12/15/2017,December,13,Smouha,Alassiouty SC,1,3,-2,4,AwayWin,FALSE,TRUE
2017115,2017-2018,12/15/2017,December,13,Tanta SC,Ahly SC,1,1,0,2,Tie,FALSE,TRUE
2017116,2017-2018,12/15/2017,December,13,Petrojet,Ittihad Alex,2,0,2,2,HomeWin,FALSE,TRUE
2017117,2017-2018,12/18/2017,December,14,El Nasr,El Masry,2,3,-1,5,AwayWin,FALSE,TRUE
2017118,2017-2018,12/18/2017,December,14,El Dakhlia,Enppi SC,1,2,-1,3,AwayWin,FALSE,TRUE
2017119,2017-2018,12/19/2017,December,14,El Raja,El Makasa,1,1,0,2,Tie,FALSE,TRUE
2017120,2017-2018,12/19/2017,December,14,Ismaily,Talaea El Gaish,1,1,0,2,Tie,FALSE,TRUE
2017121,2017-2018,12/19/2017,December,14,Entag El Harby,Tanta SC,1,0,1,1,HomeWin,FALSE,TRUE
2017122,2017-2018,12/19/2017,December,14,El Mokawloon,Petrojet,2,0,2,2,HomeWin,FALSE,TRUE
2017123,2017-2018,12/20/2017,December,14,Alassiouty SC,Wadi Degla,0,2,-2,2,AwayWin,FALSE,TRUE
2017124,2017-2018,12/20/2017,December,14,Ittihad Alex,Zamalek,0,2,-2,2,AwayWin,FALSE,TRUE
2017125,2017-2018,12/20/2017,December,14,Ahly SC,Smouha,2,1,1,3,HomeWin,FALSE,TRUE
2017126,2017-2018,12/22/2017,December,15,Enppi SC,El Masry,2,1,1,3,HomeWin,FALSE,TRUE
2017127,2017-2018,12/23/2017,December,15,Tanta SC,El Dakhlia,1,2,-1,3,AwayWin,FALSE,TRUE
2017128,2017-2018,12/23/2017,December,15,El Makasa,Ismaily,1,4,-3,5,AwayWin,FALSE,TRUE
2017129,2017-2018,12/23/2017,December,15,El Raja,El Nasr,0,0,0,0,Tie,FALSE,TRUE
2017130,2017-2018,12/24/2017,December,15,Petrojet,Alassiouty SC,1,2,-1,3,AwayWin,FALSE,TRUE
2017131,2017-2018,12/24/2017,December,15,Smouha,Entag El Harby,2,1,1,3,HomeWin,FALSE,TRUE
2017132,2017-2018,12/25/2017,December,15,Talaea El Gaish,Ittihad Alex,0,0,0,0,Tie,FALSE,TRUE
2017133,2017-2018,12/25/2017,December,15,Wadi Degla,Ahly SC,1,1,0,2,Tie,FALSE,TRUE
2017134,2017-2018,12/26/2017,December,15,Zamalek,El Mokawloon,1,0,1,1,HomeWin,FALSE,TRUE
2017135,2017-2018,12/27/2017,December,16,Enppi SC,El Nasr,1,1,0,2,Tie,FALSE,TRUE
2017136,2017-2018,12/27/2017,December,16,Ismaily,El Raja,5,0,5,5,HomeWin,FALSE,TRUE
2017137,2017-2018,12/28/2017,December,16,El Masry,Tanta SC,6,3,3,9,HomeWin,FALSE,TRUE
2017138,2017-2018,12/29/2017,December,16,Ittihad Alex,El Makasa,2,2,0,4,Tie,FALSE,TRUE
2017139,2017-2018,12/29/2017,December,16,Ahly SC,Petrojet,3,0,3,3,HomeWin,FALSE,TRUE
2017140,2017-2018,12/30/2017,December,16,Alassiouty SC,Zamalek,0,1,-1,1,AwayWin,FALSE,TRUE
2017141,2017-2018,12/30/2017,December,16,El Dakhlia,Smouha,0,0,0,0,Tie,FALSE,TRUE
2017142,2017-2018,12/30/2017,December,16,El Mokawloon,Talaea El Gaish,0,2,-2,2,AwayWin,FALSE,TRUE
2017143,2017-2018,12/30/2017,December,16,Entag El Harby,Wadi Degla,2,0,2,2,HomeWin,FALSE,TRUE
2017144,2017-2018,1/4/2018,January,17,Ittihad Alex,El Raja,0,0,0,0,Tie,FALSE,TRUE
2017145,2017-2018,1/4/2018,January,17,El Makasa,El Mokawloon,0,2,-2,2,AwayWin,FALSE,TRUE
2017146,2017-2018,1/5/2018,January,17,Tanta SC,Enppi SC,0,1,-1,1,AwayWin,FALSE,TRUE
2017147,2017-2018,1/5/2018,January,17,Smouha,El Masry,3,2,1,5,HomeWin,FALSE,TRUE
2017148,2017-2018,1/5/2018,January,17,Petrojet,Entag El Harby,1,0,1,1,HomeWin,FALSE,TRUE
2017149,2017-2018,1/5/2018,January,17,Wadi Degla,El Dakhlia,1,2,-1,3,AwayWin,FALSE,TRUE
2017150,2017-2018,1/8/2018,January,17,Zamalek,Ahly SC,0,3,-3,3,AwayWin,TRUE,TRUE
2017151,2017-2018,1/9/2018,January,17,Talaea El Gaish,Alassiouty SC,2,1,1,3,HomeWin,FALSE,TRUE
2017152,2017-2018,1/9/2018,January,17,El Nasr,Ismaily,2,3,-1,5,AwayWin,FALSE,TRUE
2017153,2017-2018,1/13/2018,January,18,El Makasa,Alassiouty SC,0,0,0,0,Tie,FALSE,TRUE
2017154,2017-2018,1/13/2018,January,18,El Raja,El Mokawloon,1,0,1,1,HomeWin,FALSE,TRUE
2017155,2017-2018,1/13/2018,January,18,Ismaily,Ittihad Alex,0,0,0,0,Tie,FALSE,TRUE
2017156,2017-2018,1/13/2018,January,18,El Nasr,Tanta SC,1,2,-1,3,AwayWin,FALSE,TRUE
2017157,2017-2018,1/14/2018,January,18,Petrojet,El Dakhlia,1,1,0,2,Tie,FALSE,TRUE
2017158,2017-2018,1/14/2018,January,18,Smouha,Enppi SC,4,0,4,4,HomeWin,FALSE,TRUE
2017159,2017-2018,1/14/2018,January,18,Zamalek,Entag El Harby,0,0,0,0,Tie,FALSE,TRUE
2017160,2017-2018,1/16/2018,January,18,Wadi Degla,El Masry,0,0,0,0,Tie,FALSE,TRUE
2017161,2017-2018,1/16/2018,January,18,Talaea El Gaish,Ahly SC,0,2,-2,2,AwayWin,FALSE,TRUE
2017162,2017-2018,1/17/2018,January,19,Alassiouty SC,El Raja,3,1,2,4,HomeWin,FALSE,TRUE
2017163,2017-2018,1/17/2018,January,19,Ittihad Alex,El Nasr,3,0,3,3,HomeWin,FALSE,TRUE
